Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)"
Actual,Non-melanoma skin cancer (all types),1981,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1981,Males,35-39,1,0.2
Actual,Non-melanoma skin cancer (all types),1981,Males,40-44,3,0.7
Actual,Non-melanoma skin cancer (all types),1981,Males,45-49,11,2.9
Actual,Non-melanoma skin cancer (all types),1981,Males,50-54,8,2.0
Actual,Non-melanoma skin cancer (all types),1981,Males,55-59,13,3.5
Actual,Non-melanoma skin cancer (all types),1981,Males,60-64,16,5.5
Actual,Non-melanoma skin cancer (all types),1981,Males,65-69,21,8.4
Actual,Non-melanoma skin cancer (all types),1981,Males,70-74,21,11.9
Actual,Non-melanoma skin cancer (all types),1981,Males,75-79,15,14.1
Actual,Non-melanoma skin cancer (all types),1981,Males,80-84,19,36.5
Actual,Non-melanoma skin cancer (all types),1981,Males,85-89,11,53.7
Actual,Non-melanoma skin cancer (all types),1981,Males,90+,5,68.5
Actual,Non-melanoma skin cancer (all types),1981,Males,All ages combined,144,1.9
Actual,Non-melanoma skin cancer (all types),1982,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1982,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1982,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1982,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1982,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1982,Males,25-29,1,0.2
Actual,Non-melanoma skin cancer (all types),1982,Males,30-34,1,0.2
Actual,Non-melanoma skin cancer (all types),1982,Males,35-39,2,0.4
Actual,Non-melanoma skin cancer (all types),1982,Males,40-44,1,0.2
Actual,Non-melanoma skin cancer (all types),1982,Males,45-49,3,0.8
Actual,Non-melanoma skin cancer (all types),1982,Males,50-54,9,2.3
Actual,Non-melanoma skin cancer (all types),1982,Males,55-59,8,2.1
Actual,Non-melanoma skin cancer (all types),1982,Males,60-64,19,6.2
Actual,Non-melanoma skin cancer (all types),1982,Males,65-69,26,10.3
Actual,Non-melanoma skin cancer (all types),1982,Males,70-74,21,11.4
Actual,Non-melanoma skin cancer (all types),1982,Males,75-79,17,15.3
Actual,Non-melanoma skin cancer (all types),1982,Males,80-84,13,23.7
Actual,Non-melanoma skin cancer (all types),1982,Males,85-89,7,33.6
Actual,Non-melanoma skin cancer (all types),1982,Males,90+,3,39.2
Actual,Non-melanoma skin cancer (all types),1982,Males,All ages combined,132,1.7
Actual,Non-melanoma skin cancer (all types),1983,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,30-34,1,0.2
Actual,Non-melanoma skin cancer (all types),1983,Males,35-39,0,0.0
Actual,Non-melanoma skin cancer (all types),1983,Males,40-44,3,0.7
Actual,Non-melanoma skin cancer (all types),1983,Males,45-49,2,0.5
Actual,Non-melanoma skin cancer (all types),1983,Males,50-54,7,1.8
Actual,Non-melanoma skin cancer (all types),1983,Males,55-59,14,3.7
Actual,Non-melanoma skin cancer (all types),1983,Males,60-64,15,4.7
Actual,Non-melanoma skin cancer (all types),1983,Males,65-69,23,9.1
Actual,Non-melanoma skin cancer (all types),1983,Males,70-74,26,13.6
Actual,Non-melanoma skin cancer (all types),1983,Males,75-79,19,16.5
Actual,Non-melanoma skin cancer (all types),1983,Males,80-84,17,29.4
Actual,Non-melanoma skin cancer (all types),1983,Males,85-89,12,56.7
Actual,Non-melanoma skin cancer (all types),1983,Males,90+,12,152.6
Actual,Non-melanoma skin cancer (all types),1983,Males,All ages combined,151,2.0
Actual,Non-melanoma skin cancer (all types),1984,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1984,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1984,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1984,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1984,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1984,Males,25-29,1,0.2
Actual,Non-melanoma skin cancer (all types),1984,Males,30-34,1,0.2
Actual,Non-melanoma skin cancer (all types),1984,Males,35-39,2,0.3
Actual,Non-melanoma skin cancer (all types),1984,Males,40-44,1,0.2
Actual,Non-melanoma skin cancer (all types),1984,Males,45-49,6,1.5
Actual,Non-melanoma skin cancer (all types),1984,Males,50-54,7,1.8
Actual,Non-melanoma skin cancer (all types),1984,Males,55-59,10,2.6
Actual,Non-melanoma skin cancer (all types),1984,Males,60-64,24,7.2
Actual,Non-melanoma skin cancer (all types),1984,Males,65-69,16,6.4
Actual,Non-melanoma skin cancer (all types),1984,Males,70-74,27,13.6
Actual,Non-melanoma skin cancer (all types),1984,Males,75-79,17,14.1
Actual,Non-melanoma skin cancer (all types),1984,Males,80-84,21,34.4
Actual,Non-melanoma skin cancer (all types),1984,Males,85-89,10,45.6
Actual,Non-melanoma skin cancer (all types),1984,Males,90+,10,120.8
Actual,Non-melanoma skin cancer (all types),1984,Males,All ages combined,153,2.0
Actual,Non-melanoma skin cancer (all types),1985,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1985,Males,35-39,4,0.6
Actual,Non-melanoma skin cancer (all types),1985,Males,40-44,1,0.2
Actual,Non-melanoma skin cancer (all types),1985,Males,45-49,2,0.5
Actual,Non-melanoma skin cancer (all types),1985,Males,50-54,6,1.6
Actual,Non-melanoma skin cancer (all types),1985,Males,55-59,7,1.8
Actual,Non-melanoma skin cancer (all types),1985,Males,60-64,13,3.8
Actual,Non-melanoma skin cancer (all types),1985,Males,65-69,21,8.3
Actual,Non-melanoma skin cancer (all types),1985,Males,70-74,20,9.7
Actual,Non-melanoma skin cancer (all types),1985,Males,75-79,16,12.7
Actual,Non-melanoma skin cancer (all types),1985,Males,80-84,26,41.0
Actual,Non-melanoma skin cancer (all types),1985,Males,85-89,12,50.3
Actual,Non-melanoma skin cancer (all types),1985,Males,90+,7,81.7
Actual,Non-melanoma skin cancer (all types),1985,Males,All ages combined,135,1.7
Actual,Non-melanoma skin cancer (all types),1986,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1986,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1986,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1986,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1986,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1986,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1986,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1986,Males,35-39,4,0.6
Actual,Non-melanoma skin cancer (all types),1986,Males,40-44,1,0.2
Actual,Non-melanoma skin cancer (all types),1986,Males,45-49,3,0.7
Actual,Non-melanoma skin cancer (all types),1986,Males,50-54,9,2.4
Actual,Non-melanoma skin cancer (all types),1986,Males,55-59,8,2.1
Actual,Non-melanoma skin cancer (all types),1986,Males,60-64,16,4.6
Actual,Non-melanoma skin cancer (all types),1986,Males,65-69,19,7.1
Actual,Non-melanoma skin cancer (all types),1986,Males,70-74,23,11.0
Actual,Non-melanoma skin cancer (all types),1986,Males,75-79,24,18.1
Actual,Non-melanoma skin cancer (all types),1986,Males,80-84,22,33.2
Actual,Non-melanoma skin cancer (all types),1986,Males,85-89,10,38.5
Actual,Non-melanoma skin cancer (all types),1986,Males,90+,7,79.9
Actual,Non-melanoma skin cancer (all types),1986,Males,All ages combined,147,1.8
Actual,Non-melanoma skin cancer (all types),1987,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1987,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1987,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1987,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1987,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1987,Males,25-29,2,0.3
Actual,Non-melanoma skin cancer (all types),1987,Males,30-34,7,1.1
Actual,Non-melanoma skin cancer (all types),1987,Males,35-39,4,0.6
Actual,Non-melanoma skin cancer (all types),1987,Males,40-44,5,0.9
Actual,Non-melanoma skin cancer (all types),1987,Males,45-49,5,1.1
Actual,Non-melanoma skin cancer (all types),1987,Males,50-54,8,2.1
Actual,Non-melanoma skin cancer (all types),1987,Males,55-59,12,3.2
Actual,Non-melanoma skin cancer (all types),1987,Males,60-64,12,3.4
Actual,Non-melanoma skin cancer (all types),1987,Males,65-69,21,7.5
Actual,Non-melanoma skin cancer (all types),1987,Males,70-74,27,12.7
Actual,Non-melanoma skin cancer (all types),1987,Males,75-79,28,20.3
Actual,Non-melanoma skin cancer (all types),1987,Males,80-84,15,21.3
Actual,Non-melanoma skin cancer (all types),1987,Males,85-89,12,44.1
Actual,Non-melanoma skin cancer (all types),1987,Males,90+,8,88.6
Actual,Non-melanoma skin cancer (all types),1987,Males,All ages combined,166,2.0
Actual,Non-melanoma skin cancer (all types),1988,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1988,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1988,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1988,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1988,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1988,Males,25-29,2,0.3
Actual,Non-melanoma skin cancer (all types),1988,Males,30-34,2,0.3
Actual,Non-melanoma skin cancer (all types),1988,Males,35-39,3,0.5
Actual,Non-melanoma skin cancer (all types),1988,Males,40-44,9,1.5
Actual,Non-melanoma skin cancer (all types),1988,Males,45-49,5,1.1
Actual,Non-melanoma skin cancer (all types),1988,Males,50-54,3,0.8
Actual,Non-melanoma skin cancer (all types),1988,Males,55-59,10,2.7
Actual,Non-melanoma skin cancer (all types),1988,Males,60-64,13,3.6
Actual,Non-melanoma skin cancer (all types),1988,Males,65-69,19,6.5
Actual,Non-melanoma skin cancer (all types),1988,Males,70-74,25,11.8
Actual,Non-melanoma skin cancer (all types),1988,Males,75-79,23,16.1
Actual,Non-melanoma skin cancer (all types),1988,Males,80-84,20,27.1
Actual,Non-melanoma skin cancer (all types),1988,Males,85-89,11,38.3
Actual,Non-melanoma skin cancer (all types),1988,Males,90+,13,141.7
Actual,Non-melanoma skin cancer (all types),1988,Males,All ages combined,158,1.9
Actual,Non-melanoma skin cancer (all types),1989,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1989,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1989,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1989,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1989,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1989,Males,25-29,4,0.6
Actual,Non-melanoma skin cancer (all types),1989,Males,30-34,9,1.3
Actual,Non-melanoma skin cancer (all types),1989,Males,35-39,14,2.2
Actual,Non-melanoma skin cancer (all types),1989,Males,40-44,11,1.8
Actual,Non-melanoma skin cancer (all types),1989,Males,45-49,3,0.6
Actual,Non-melanoma skin cancer (all types),1989,Males,50-54,7,1.7
Actual,Non-melanoma skin cancer (all types),1989,Males,55-59,12,3.2
Actual,Non-melanoma skin cancer (all types),1989,Males,60-64,20,5.5
Actual,Non-melanoma skin cancer (all types),1989,Males,65-69,25,8.1
Actual,Non-melanoma skin cancer (all types),1989,Males,70-74,28,13.2
Actual,Non-melanoma skin cancer (all types),1989,Males,75-79,28,18.7
Actual,Non-melanoma skin cancer (all types),1989,Males,80-84,33,42.8
Actual,Non-melanoma skin cancer (all types),1989,Males,85-89,18,59.0
Actual,Non-melanoma skin cancer (all types),1989,Males,90+,7,73.8
Actual,Non-melanoma skin cancer (all types),1989,Males,All ages combined,220,2.6
Actual,Non-melanoma skin cancer (all types),1990,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1990,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1990,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1990,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1990,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1990,Males,25-29,6,0.8
Actual,Non-melanoma skin cancer (all types),1990,Males,30-34,10,1.4
Actual,Non-melanoma skin cancer (all types),1990,Males,35-39,3,0.5
Actual,Non-melanoma skin cancer (all types),1990,Males,40-44,13,2.0
Actual,Non-melanoma skin cancer (all types),1990,Males,45-49,5,1.0
Actual,Non-melanoma skin cancer (all types),1990,Males,50-54,6,1.4
Actual,Non-melanoma skin cancer (all types),1990,Males,55-59,10,2.7
Actual,Non-melanoma skin cancer (all types),1990,Males,60-64,17,4.6
Actual,Non-melanoma skin cancer (all types),1990,Males,65-69,27,8.6
Actual,Non-melanoma skin cancer (all types),1990,Males,70-74,26,11.9
Actual,Non-melanoma skin cancer (all types),1990,Males,75-79,32,20.7
Actual,Non-melanoma skin cancer (all types),1990,Males,80-84,21,26.0
Actual,Non-melanoma skin cancer (all types),1990,Males,85-89,23,72.9
Actual,Non-melanoma skin cancer (all types),1990,Males,90+,9,89.8
Actual,Non-melanoma skin cancer (all types),1990,Males,All ages combined,208,2.4
Actual,Non-melanoma skin cancer (all types),1991,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1991,Males,25-29,10,1.4
Actual,Non-melanoma skin cancer (all types),1991,Males,30-34,8,1.1
Actual,Non-melanoma skin cancer (all types),1991,Males,35-39,8,1.2
Actual,Non-melanoma skin cancer (all types),1991,Males,40-44,6,0.9
Actual,Non-melanoma skin cancer (all types),1991,Males,45-49,8,1.5
Actual,Non-melanoma skin cancer (all types),1991,Males,50-54,7,1.6
Actual,Non-melanoma skin cancer (all types),1991,Males,55-59,13,3.5
Actual,Non-melanoma skin cancer (all types),1991,Males,60-64,20,5.5
Actual,Non-melanoma skin cancer (all types),1991,Males,65-69,13,4.1
Actual,Non-melanoma skin cancer (all types),1991,Males,70-74,21,9.2
Actual,Non-melanoma skin cancer (all types),1991,Males,75-79,29,18.2
Actual,Non-melanoma skin cancer (all types),1991,Males,80-84,31,36.7
Actual,Non-melanoma skin cancer (all types),1991,Males,85-89,22,65.0
Actual,Non-melanoma skin cancer (all types),1991,Males,90+,4,38.5
Actual,Non-melanoma skin cancer (all types),1991,Males,All ages combined,200,2.3
Actual,Non-melanoma skin cancer (all types),1992,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1992,Males,20-24,2,0.3
Actual,Non-melanoma skin cancer (all types),1992,Males,25-29,8,1.2
Actual,Non-melanoma skin cancer (all types),1992,Males,30-34,8,1.1
Actual,Non-melanoma skin cancer (all types),1992,Males,35-39,10,1.5
Actual,Non-melanoma skin cancer (all types),1992,Males,40-44,9,1.4
Actual,Non-melanoma skin cancer (all types),1992,Males,45-49,7,1.2
Actual,Non-melanoma skin cancer (all types),1992,Males,50-54,11,2.5
Actual,Non-melanoma skin cancer (all types),1992,Males,55-59,16,4.3
Actual,Non-melanoma skin cancer (all types),1992,Males,60-64,19,5.2
Actual,Non-melanoma skin cancer (all types),1992,Males,65-69,35,10.8
Actual,Non-melanoma skin cancer (all types),1992,Males,70-74,40,16.7
Actual,Non-melanoma skin cancer (all types),1992,Males,75-79,43,26.6
Actual,Non-melanoma skin cancer (all types),1992,Males,80-84,35,39.6
Actual,Non-melanoma skin cancer (all types),1992,Males,85-89,31,86.5
Actual,Non-melanoma skin cancer (all types),1992,Males,90+,12,104.7
Actual,Non-melanoma skin cancer (all types),1992,Males,All ages combined,286,3.3
Actual,Non-melanoma skin cancer (all types),1993,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1993,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1993,Males,25-29,6,0.9
Actual,Non-melanoma skin cancer (all types),1993,Males,30-34,6,0.8
Actual,Non-melanoma skin cancer (all types),1993,Males,35-39,12,1.8
Actual,Non-melanoma skin cancer (all types),1993,Males,40-44,4,0.6
Actual,Non-melanoma skin cancer (all types),1993,Males,45-49,10,1.7
Actual,Non-melanoma skin cancer (all types),1993,Males,50-54,4,0.9
Actual,Non-melanoma skin cancer (all types),1993,Males,55-59,17,4.4
Actual,Non-melanoma skin cancer (all types),1993,Males,60-64,23,6.4
Actual,Non-melanoma skin cancer (all types),1993,Males,65-69,33,10.0
Actual,Non-melanoma skin cancer (all types),1993,Males,70-74,38,15.2
Actual,Non-melanoma skin cancer (all types),1993,Males,75-79,37,22.7
Actual,Non-melanoma skin cancer (all types),1993,Males,80-84,47,50.5
Actual,Non-melanoma skin cancer (all types),1993,Males,85-89,23,60.8
Actual,Non-melanoma skin cancer (all types),1993,Males,90+,9,72.4
Actual,Non-melanoma skin cancer (all types),1993,Males,All ages combined,270,3.1
Actual,Non-melanoma skin cancer (all types),1994,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1994,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),1994,Males,30-34,7,1.0
Actual,Non-melanoma skin cancer (all types),1994,Males,35-39,13,1.9
Actual,Non-melanoma skin cancer (all types),1994,Males,40-44,6,0.9
Actual,Non-melanoma skin cancer (all types),1994,Males,45-49,10,1.6
Actual,Non-melanoma skin cancer (all types),1994,Males,50-54,7,1.5
Actual,Non-melanoma skin cancer (all types),1994,Males,55-59,12,3.1
Actual,Non-melanoma skin cancer (all types),1994,Males,60-64,25,7.1
Actual,Non-melanoma skin cancer (all types),1994,Males,65-69,27,8.1
Actual,Non-melanoma skin cancer (all types),1994,Males,70-74,42,16.0
Actual,Non-melanoma skin cancer (all types),1994,Males,75-79,36,22.1
Actual,Non-melanoma skin cancer (all types),1994,Males,80-84,45,45.8
Actual,Non-melanoma skin cancer (all types),1994,Males,85-89,21,52.9
Actual,Non-melanoma skin cancer (all types),1994,Males,90+,9,66.8
Actual,Non-melanoma skin cancer (all types),1994,Males,All ages combined,261,2.9
Actual,Non-melanoma skin cancer (all types),1995,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1995,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1995,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1995,Males,15-19,1,0.2
Actual,Non-melanoma skin cancer (all types),1995,Males,20-24,1,0.1
Actual,Non-melanoma skin cancer (all types),1995,Males,25-29,1,0.1
Actual,Non-melanoma skin cancer (all types),1995,Males,30-34,7,1.0
Actual,Non-melanoma skin cancer (all types),1995,Males,35-39,6,0.8
Actual,Non-melanoma skin cancer (all types),1995,Males,40-44,2,0.3
Actual,Non-melanoma skin cancer (all types),1995,Males,45-49,7,1.1
Actual,Non-melanoma skin cancer (all types),1995,Males,50-54,9,1.8
Actual,Non-melanoma skin cancer (all types),1995,Males,55-59,12,3.0
Actual,Non-melanoma skin cancer (all types),1995,Males,60-64,14,4.0
Actual,Non-melanoma skin cancer (all types),1995,Males,65-69,32,9.6
Actual,Non-melanoma skin cancer (all types),1995,Males,70-74,45,16.7
Actual,Non-melanoma skin cancer (all types),1995,Males,75-79,40,23.7
Actual,Non-melanoma skin cancer (all types),1995,Males,80-84,38,37.2
Actual,Non-melanoma skin cancer (all types),1995,Males,85-89,27,64.1
Actual,Non-melanoma skin cancer (all types),1995,Males,90+,12,82.9
Actual,Non-melanoma skin cancer (all types),1995,Males,All ages combined,254,2.8
Actual,Non-melanoma skin cancer (all types),1996,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1996,Males,35-39,2,0.3
Actual,Non-melanoma skin cancer (all types),1996,Males,40-44,2,0.3
Actual,Non-melanoma skin cancer (all types),1996,Males,45-49,5,0.8
Actual,Non-melanoma skin cancer (all types),1996,Males,50-54,6,1.2
Actual,Non-melanoma skin cancer (all types),1996,Males,55-59,9,2.2
Actual,Non-melanoma skin cancer (all types),1996,Males,60-64,14,4.0
Actual,Non-melanoma skin cancer (all types),1996,Males,65-69,34,10.1
Actual,Non-melanoma skin cancer (all types),1996,Males,70-74,30,10.9
Actual,Non-melanoma skin cancer (all types),1996,Males,75-79,44,24.6
Actual,Non-melanoma skin cancer (all types),1996,Males,80-84,54,51.3
Actual,Non-melanoma skin cancer (all types),1996,Males,85-89,26,58.4
Actual,Non-melanoma skin cancer (all types),1996,Males,90+,18,116.2
Actual,Non-melanoma skin cancer (all types),1996,Males,All ages combined,244,2.7
Actual,Non-melanoma skin cancer (all types),1997,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,35-39,0,0.0
Actual,Non-melanoma skin cancer (all types),1997,Males,40-44,4,0.6
Actual,Non-melanoma skin cancer (all types),1997,Males,45-49,2,0.3
Actual,Non-melanoma skin cancer (all types),1997,Males,50-54,9,1.6
Actual,Non-melanoma skin cancer (all types),1997,Males,55-59,16,3.7
Actual,Non-melanoma skin cancer (all types),1997,Males,60-64,12,3.3
Actual,Non-melanoma skin cancer (all types),1997,Males,65-69,27,8.0
Actual,Non-melanoma skin cancer (all types),1997,Males,70-74,42,15.0
Actual,Non-melanoma skin cancer (all types),1997,Males,75-79,26,13.8
Actual,Non-melanoma skin cancer (all types),1997,Males,80-84,48,44.4
Actual,Non-melanoma skin cancer (all types),1997,Males,85-89,34,72.1
Actual,Non-melanoma skin cancer (all types),1997,Males,90+,13,79.2
Actual,Non-melanoma skin cancer (all types),1997,Males,All ages combined,233,2.5
Actual,Non-melanoma skin cancer (all types),1998,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,35-39,0,0.0
Actual,Non-melanoma skin cancer (all types),1998,Males,40-44,2,0.3
Actual,Non-melanoma skin cancer (all types),1998,Males,45-49,3,0.5
Actual,Non-melanoma skin cancer (all types),1998,Males,50-54,7,1.2
Actual,Non-melanoma skin cancer (all types),1998,Males,55-59,13,2.9
Actual,Non-melanoma skin cancer (all types),1998,Males,60-64,24,6.5
Actual,Non-melanoma skin cancer (all types),1998,Males,65-69,27,8.1
Actual,Non-melanoma skin cancer (all types),1998,Males,70-74,37,12.9
Actual,Non-melanoma skin cancer (all types),1998,Males,75-79,46,23.0
Actual,Non-melanoma skin cancer (all types),1998,Males,80-84,29,26.3
Actual,Non-melanoma skin cancer (all types),1998,Males,85-89,37,73.6
Actual,Non-melanoma skin cancer (all types),1998,Males,90+,17,96.8
Actual,Non-melanoma skin cancer (all types),1998,Males,All ages combined,242,2.6
Actual,Non-melanoma skin cancer (all types),1999,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Males,20-24,1,0.2
Actual,Non-melanoma skin cancer (all types),1999,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),1999,Males,35-39,1,0.1
Actual,Non-melanoma skin cancer (all types),1999,Males,40-44,2,0.3
Actual,Non-melanoma skin cancer (all types),1999,Males,45-49,4,0.6
Actual,Non-melanoma skin cancer (all types),1999,Males,50-54,12,2.0
Actual,Non-melanoma skin cancer (all types),1999,Males,55-59,14,3.0
Actual,Non-melanoma skin cancer (all types),1999,Males,60-64,12,3.1
Actual,Non-melanoma skin cancer (all types),1999,Males,65-69,30,9.0
Actual,Non-melanoma skin cancer (all types),1999,Males,70-74,38,13.0
Actual,Non-melanoma skin cancer (all types),1999,Males,75-79,56,26.5
Actual,Non-melanoma skin cancer (all types),1999,Males,80-84,53,47.3
Actual,Non-melanoma skin cancer (all types),1999,Males,85-89,34,63.7
Actual,Non-melanoma skin cancer (all types),1999,Males,90+,13,68.5
Actual,Non-melanoma skin cancer (all types),1999,Males,All ages combined,270,2.9
Actual,Non-melanoma skin cancer (all types),2000,Males,00-04,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,05-09,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,10-14,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,15-19,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,20-24,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,25-29,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,30-34,0,0.0
Actual,Non-melanoma skin cancer (all types),2000,Males,35-39,1,0.1
Actual,Non-melanoma skin cancer (all types),2000,Males,40-44,2,0.3
Actual,Non-melanoma skin cancer (all types),2000,Males,45-49,3,0.5
Actual,Non-melanoma skin cancer (all types),2000,Males,50-54,8,1.3
Actual,Non-melanoma skin cancer (all types),2000,Males,55-59,12,2.5
Actual,Non-melanoma skin cancer (all types),2000,Males,60-64,14,3.5
